,countryCode,year,stateProvince,locality,elevation,elevationAccuracy,decimalLatitude,decimalLongitude
57764,SE,1980.0,Södermanland,"10H9csv, Srm",,,59.47954,16.886
8017,RU,2022.0,Kostroma,,,,57.808874,41.54155
47281,SE,1993.0,Närke,"Nordansjö, vid vägkorsning NV om, Nrk",,,59.38986,15.35385
15968,DK,1995.0,,Bjergesø,,,55.753296,11.428682
97344,GB,2002.0,England,Withheld,,,52.584439,-0.983043
132787,DE,,,MTB 2124: Brande-Hörnerkirchen; Quadrant: 1,,,53.874957,9.708151
20350,DE,,,MTB 6816: Graben-Neudorf; Quadrant: 3,,,49.124893,8.374783
158405,DK,2005.0,,Overholm,,,55.757464,9.675923
150518,PT,2002.0,Região Autónoma dos Açores,,,,38.59053,-28.7252
154046,FR,2020.0,,,,,44.00057,2.84354
78477,NO,2022.0,Agder,"Bladdalstjønn sørøst for, Kristiansand, Ag",,,58.105303,7.944727
117840,HR,2020.0,,,126.54,0.0,45.730569,15.883926
108933,GB,2004.0,England,Common Hill Wood,,,51.058086,-2.032054
65046,SE,1981.0,Småland,"6 Näs, Sm",,,57.37611,13.6881
77565,ES,1990.0,Nafarroa,"Baztán, puerto de Artesiaga, barranco Olazar",900.0,0.0,43.05,-1.52
225637,SE,1998.0,Uppland,"Lilla Askholmen, Upl",,,59.55957,18.86482
48638,DE,,,MTB 3740: Glienecke; Quadrant: 3,,,52.224963,12.374899
154968,DE,,,MTB 4714: Endorf; Quadrant: 1,,,51.274918,8.041435
188696,RU,2006.0,Vladimir Oblast,,,,55.4583,41.9167
192263,SE,2012.0,Småland,"Moskogens avfallsanläggning, Sm",,,56.6985,16.17502
87593,GB,1996.0,England,Wymington,,,52.274495,-0.608342
108852,GB,2008.0,England,VC27 East Norfolk,,,52.471356,1.281864
226992,SE,1993.0,Västergötland,"GISSLE., Vg",,,57.60279,12.45674
159404,CZ,2022.0,Prague,,,,50.088733,14.408608
147576,SE,2001.0,Östergötland,"Ekhamra, Ög",,,58.50723,15.00491
67624,FR,2004.0,France métropolitaine,,,,47.5353,-1.42449
45479,FR,2009.0,,Marsan (Les Plaines de),410.0,10.0,45.15808,4.75002
79293,GB,2004.0,England,"Hedge 6885 (BRERC code), doynton, central grid reference",,,51.46988,-2.413208
141292,NO,2019.0,Rogaland,"Hammarsfjellet 3, Sandnes, Ro",,,58.934012,5.953171
53994,SE,2001.0,Östergötland,"Ånestad, Ög",,,58.072,15.76636
185311,FR,2006.0,,,,,43.64772,2.67326
185608,FI,2021.0,Varsinais-Suomi,Marielund,,,60.376457,22.174217
222471,SE,2014.0,Närke,"Tångsätter, Nrk",,,59.13194,15.49132
59485,SE,2008.0,Småland,"Aplar (Skyddsvärt träd), Sm",,,56.70629,16.29833
46797,BE,1999.0,,,,,51.24197,4.34752
148440,GB,1984.0,England,SU27I,,,51.495998,-1.677281
17671,DE,2008.0,,"Feldgehölz, Hecken, Streuobstbrache und Extensivgrünland südlich Kollertshof",,,50.37,10.12
229188,SE,2013.0,Småland,"Södragården (Sunnerby), trädid F57147, Sm",,,57.32717,14.46336
69257,DE,,,MTB 2511: Ostgroßefehn; Quadrant: 1,,,53.474938,7.541414
54017,SE,2001.0,Östergötland,"Gistad, Ög",,,58.45176,15.91834
132757,DE,,,MTB 6408: Nohfelden; Quadrant: 1,,,49.574886,7.04141
224322,SE,1981.0,Hälsingland,"Sjuberget, Hls",,,61.45739,16.21387
117683,DE,2020.0,,,79.24,0.0,52.541985,8.952772
74879,GB,1990.0,England,,,,50.165928,-5.375996
65345,BE,1998.0,,,,,50.8186,2.84342
102244,BE,2019.0,Antwerp,,,,51.32774,4.82182
55486,SE,1999.0,Västergötland,"betesmark, åker vid HULTET, Vg",,,57.45166,12.35056
102017,GB,1999.0,Scotland,Craigmillar Castle Park,,,55.926809,-3.137831
2608,FR,2005.0,,"Rotisses (A l'E. des, bord de chemin au S.O. de Vinotier)",370.0,,45.84637,3.41877
181745,GB,1950.0,England,VC25 East Suffolk,,,52.403539,1.747407
7365,NO,1955.0,Viken,Bærum Storøen,,,59.8905,10.6012
126307,SE,1980.0,Södermanland,"10H6fso, Srm",,,59.34471,17.18931
50952,FR,2010.0,,,,,47.7496,2.57923
173047,FR,2004.0,Lorraine,ZETTING 57 / WOELFLING-LES-SARREGUEMINES 57 / WIESVILLER 57 / SARREINSMING 57 / SARREGUEMINES 57 / OBERGAILBACH 57 / GROS-REDERCHING 57 / BLIES-EBERSING 57 / BLIESBRUCK 57,,,49.10604,7.16794
105583,GB,2018.0,England,Wentnor,,,52.544862,-2.908307
141984,DE,,,MTB 3623: Gehrden; Quadrant: 2,,,52.374938,9.624816
59579,SE,2002.0,Östergötland,"Smestad, Ög",,,58.38507,15.61969
151415,EE,2020.0,,,,,58.258464,26.35348
206974,FR,1986.0,,,,,49.17582,4.99327
3048,NL,1992.0,,,,,50.801171,5.91911
10611,FR,2006.0,,,,,48.95108,3.25349
73289,GB,2001.0,England,Triangular Scrub 15105/019,,,51.621814,0.218287
130211,SE,2020.0,Gotland,"Etelhem, Stora Svinmyr N-spets 160 m NO, Nygårds 2:1 (1), Gtl",,,57.37869,18.55591
189722,DK,2010.0,,,,,55.129679,10.236348
192116,SE,1991.0,Skåne,"600m NO Ljungen, Sk",,,55.63739,13.53434
96609,GB,1989.0,England,SP07 tetrad S,,,52.373,-1.898605
57762,SE,2008.0,Öland,"Kesnäsudden VNV, Öl",,,57.17907,17.0486
552,CZ,2020.0,Jihomoravský,,,,48.805283,16.637688
38127,SE,2015.0,Uppland,"Länsmansbärby 1:2, Upl",,,59.72341,17.31734
14301,SE,1826.0,Östergötland,Vid Djurgården prope Linköping,,,58.392259,15.605322
221926,SE,1976.0,Östergötland,"Lidhult, Ög",,,57.94767,15.40006
98387,FI,1991.0,Varsinais-Suomi,"Nauvo, Bodö, Långholmenin eteläranta",,,59.917623,21.733061
105858,GB,1991.0,England,Cwms,,,52.545806,-2.775608
65262,DK,2008.0,,,,,55.373739,10.022749
97398,GB,2004.0,England,Withheld,,,52.564201,-0.747462
24888,GB,1987.0,Scotland,VC82 East Lothian,,,55.967349,-2.402077
42450,FR,1992.0,,,,,47.50036,5.85653
130789,ES,2019.0,,,387.08,0.0,41.600718,1.59144
6706,GB,1988.0,England,VC28 West Norfolk,,,52.651137,0.555991
404,GB,1987.0,England,Chawston,,,52.194649,-0.311634
38487,FR,2006.0,,,,,49.33111,0.20839
62941,SE,1991.0,Västergötland,"Torräng m m 300m V om SNÄPPETORP, Vg",,,58.25757,12.88603
24909,GB,2006.0,Scotland,Ormiston railway walk,,,55.906157,-2.921284
141243,NO,2020.0,Agder,"Austadhalvøya 91, Lyngdal, Ag",,,58.042796,6.993861
147473,SE,1997.0,Skåne,"Ubbeboda, Sk",,,56.37145,14.3827
217506,GB,2000.0,England,Boltsridge Copse,,,51.449504,-1.615011
195265,FR,2004.0,,,,,47.54028,-1.45559
223262,SE,1980.0,Närke,"Rå 0250/0950, Nrk",,,58.71185,14.95882
36024,RU,1947.0,Moscow Oblast,,,,56.5168,37.734714
57369,SE,2008.0,Värmland,"Södra Skarsås 12, Vrm",,,59.4433,12.79571
171726,ES,2000.0,Álava,"Bernedo; Quintana, la Dehesa",755.0,15.0,42.66,-2.46
74974,GB,1973.0,England,VC3 South Devon,,,50.688032,-3.714296
19683,GB,1994.0,Scotland,Blance,,,55.906943,-2.809333
15150,DK,2001.0,,Gjessø,,,56.108831,9.473034
71775,GB,1987.0,Wales,,,,51.825514,-3.379862
156233,FI,2015.0,Uusimaa,Karjaan keskustaajama,,,60.0683,23.664777
49819,SE,1993.0,Östergötland,"Drottningstorp 200 m O, Ög",,,58.09674,14.81583
51887,BE,1997.0,,,,,51.09443,2.63449
623,FI,1965.0,Etelä-Karjala,I.N RATAPIHA REUNAVALLI,,,61.252077,28.766919
140614,SE,1990.0,Uppland,"10I7fNW, Upl",,,59.40046,18.02796
104165,BE,2003.0,,,,,51.11255,3.4479
149826,GB,2001.0,England,Bentley Wood SSSI,,,51.06658,-1.656727
11827,GB,1959.0,Wales,,,,51.775966,-3.425458
217273,GB,1976.0,England,Sharnbrook tetrad,,,52.220323,-0.552212
10306,FR,2013.0,,,,,47.70796,6.07162
69707,DE,,,MTB 4444: Torgau (Ost); Quadrant: 3,,,51.524966,13.04159
56321,SE,2000.0,Skåne,"250m VNV Lärkesholm, Sk",,,56.28945,13.38272
76237,FR,1996.0,,BUNO-BONNEVAUX,,,48.3632,2.40567
185725,FI,2020.0,Varsinais-Suomi,Oriniemi,,,60.397694,22.162322
202094,DK,2015.0,,,,,56.080649,9.561076
38621,FR,2010.0,,,,,45.4958,6.48559
124961,FR,2007.0,,,,,47.26514,2.80162
172387,DE,,,MTB 4516: Warstein; Quadrant: 1,,,51.474918,8.374782
164703,SE,1992.0,Småland,"Rörvik östra gdn 500 m O, Sm",,,56.60027,14.76895
14101,GB,1980.0,England,Kinsall,,,52.88595,-2.974869
107995,FR,2006.0,,Lignieres,,,46.7643,2.20962
81351,DE,2019.0,,TK25 Blatt 7428/3 - Donau / Gundelfingen / Peterswörth,,,48.524029,10.373777
152258,FR,2011.0,France métropolitaine,,,,46.69971,-1.32853
21671,SE,1985.0,Västergötland,"SVANSJÖVIK, Vg",,,57.39892,12.67012
78603,IT,2017.0,,,845.0,0.0,46.736145,11.669075
230023,SE,1985.0,Småland,"L5 Klinten, Sm",,,57.68112,15.10873
38461,FR,2009.0,,,,,45.93193,2.73882
52164,DK,2004.0,,Hjortshøj,,,56.256004,10.265777
21651,SE,2006.0,Småland,"Aplar (Skyddsvärt träd), Sm",,,56.48315,16.16359
61845,SE,2017.0,Gotland,"Kräklingbo, Tingsmyr O-del 100 m NO, Gtl",,,57.42656,18.68903
73706,GB,2008.0,England,Primary School Grounds 19A12/001,,,51.360078,0.110481
184969,FR,2012.0,,,,,44.09664,2.82563
185747,FI,2020.0,Varsinais-Suomi,Oriniemi,,,60.396097,22.167141
50694,GB,2004.0,England,Rushbrooke,,,52.214789,0.765099
64708,SE,1998.0,Skåne,"200m ONO Åsen, Sk",,,56.14461,14.50051
140668,SE,1990.0,Uppland,"11I8jNW, Upl",,,59.88717,18.41774
161764,GB,2004.0,England,"Hedge 8409 (BRERC code), sodbury, central grid reference",,,51.524782,-2.372842
71608,GB,1987.0,Wales,,,,51.829816,-2.944638
1344,RU,2022.0,Moskva,,,,55.492153,37.839771
193668,FI,2015.0,Uusimaa,"Kytäjän-Usmin ulkoilualue, metsätien varrella 430 m etelään Iso-Kypärästä",,,60.645289,24.741151
92381,DE,2019.0,,ZW IV (Zipfelbachwiesen IV),,,48.872787,9.334345
22172,SE,2021.0,Uppland,"Calmarehage, Upl",,,59.5466,17.91565
228943,SE,1980.0,Södermanland,"10I1eso, Srm",,,59.10967,17.96545
152178,SE,1988.0,Småland,"1 Gärdhem 400 m NNV, Sm",,,56.83145,13.42072
107055,DE,2018.0,,Pirna S: Cottaer Spitzberg,,,51.155,14.03917
185999,FI,2018.0,Varsinais-Suomi,Patterinhaka,,,60.449091,22.225785
140161,DK,2005.0,,,,,56.447044,9.873819
1069,GB,2016.0,England,"Brampton, Nr Scrap yard",,,54.950838,-2.74082
223390,SE,1996.0,Skåne,"50m V fd Egeside gård, Sk",,,55.88216,14.18333
229351,SE,1920.0,Bohuslän,"RÖRA: STYGGHOLMEN, Boh",,,58.24678,11.6691
63898,SE,1990.0,Uppland,"10I7bNE, Upl",,,59.40534,17.72007
222446,SE,1979.0,Halland,"Berg, Hl",,,57.22115,12.55346
3367,SE,1999.0,Södermanland,"nära väg S om Släbro, Srm",,,58.76673,16.97164
226451,SE,2010.0,Gotland,"Tiselhagen, Gtl",,,57.71427,18.66413
84889,DE,2001.0,,Auwald (30901 Führung Förster Kolonko) 2006:ExkAFN; Gemeinde: Genderkingen,,,48.73,10.93
73207,GB,2003.0,England,Scrub 18034/002,,,51.453122,0.189732
14191,BE,2000.0,,,,,50.87318,4.6034
39596,ES,2018.0,Comunidad de Madrid,,,,40.532042,-3.687985
15724,DK,1999.0,,Volsted,,,56.897266,9.876949
222410,SE,2001.0,Västergötland,"Sparresäters skjutbana, Vg",,,58.52195,13.69548
832,GB,2022.0,England,Stuston Common Diss Golf Club,,,52.36513,1.136612
145187,DE,,,MTB 2419: Köhlen; Quadrant: 1,,,53.574947,8.874796
10145,SE,1997.0,Skåne,"800m VSV Virskorran, Sk",,,55.55449,13.83076
142060,DE,,,MTB 2129: Hamberge; Quadrant: 3,,,53.824966,10.541511
105805,GB,2010.0,England,Whitbatch,,,52.39336,-2.71415
131368,DE,,,MTB 4913: Olpe; Quadrant: 4,,,51.024915,7.958104
186411,FI,2018.0,Varsinais-Suomi,Patterinhaka,,,60.446663,22.225358
83966,GB,1986.0,England,VC28 West Norfolk,,,52.762011,0.414253
102480,DK,2009.0,,,,,55.282042,12.449228
149578,GB,2016.0,England,"Ramsbury, south of",,,51.432839,-1.605801
47402,SE,1980.0,Södermanland,"09H4jnv, Srm",,,58.82513,17.47155
222730,SE,2005.0,Småland,"Stensjö by vid Stensjön, Sm",,,57.33649,16.47191
76700,FR,1997.0,,,1360.5,0.5,44.98866,5.47717
192020,SE,1991.0,Skåne,"1,7 km SV Karsholms gård, Sk",,,56.09897,14.28028
195056,DK,2006.0,,,,,55.956028,12.322197
81018,DK,2019.0,,,,,55.408492,10.093819
20939,GB,1950.0,England,Suffolk,,,52.155205,0.995344
58296,SE,1993.0,Småland,"E95 Parallellvägen, Sm",,,57.27644,16.44928
21608,SE,1985.0,Västergötland,"MOLLUNGEN, Vg",,,57.92587,13.12071
37450,NO,2019.0,Nordland,"Kabelvåg, Vågan, No",,,68.213582,14.483034
78737,CH,2019.0,,,786.14,0.0,47.39778,9.407396
118879,DE,1987.0,,Schaubholz s Uchenhofen,,,50.06,10.49
76538,GB,2005.0,Scotland,"Balmaha, lake shore",,,56.081287,-4.532474
95861,BE,1956.0,,,,,49.62669,5.55227
218541,SE,2013.0,Östergötland,"Huggkarlstorp, Ög",,,58.72898,16.1093
61234,SE,2001.0,Östergötland,"Gärstad, Ög",,,58.44723,15.88728
147881,BE,2017.0,Antwerp,,,,51.21941,4.51213
205371,DK,2019.0,,,,,54.805199,12.076387
223802,SE,2020.0,Västergötland,"Klosterholmen, Vg",,,58.47679,13.80526
131779,DE,,,MTB 5154: Zittau (Süd); Quadrant: 1,,,50.874976,14.708309
144196,DE,,,MTB 4834: Buttstädt; Quadrant: 4,,,51.124947,11.458205
72877,GB,2005.0,England,Main North-East Section 27014/001,,,51.530518,-0.315773
146387,SE,2000.0,Uppland,"550 m O om Brokartärn, Upl",,,60.2438,16.95078
119456,DE,2014.0,,um die Autobahn,,,48.68,12.59
79989,UA,2013.0,,"Lubnya, Zakarpatska oblast",,,49.030417,22.723306
216821,FI,2009.0,Pirkanmaa,Evinsalo,,,61.329857,24.72741
54664,SE,1980.0,Södermanland,"10G3esv, Srm",,,59.21686,16.17731
16053,DK,2003.0,,Vostrup,,,56.673825,9.692238
102621,DK,1994.0,,,,,56.092408,12.148246
114771,GB,1951.0,Scotland,Kinloch,,,57.009241,-6.26769
184329,GB,1996.0,Northern Ireland,"SE of Procklis, 1km W of Formil Forest",,,54.565051,-7.775818
120865,SE,2022.0,Östergötland,"Flasbjörke, Ög",,,58.78286,15.76904
59701,SE,1994.0,Närke,"Tisjön, OSO om på torpgrund, Nrk",,,58.96077,15.14746
104491,GB,2008.0,Scotland,Torr Point and Almorness Point,,,54.840103,-3.823362
164951,GB,2017.0,England,Hill,,,51.662144,-2.535388
23216,GB,2020.0,England,"Festival Gardens, Riverside Drive, Liverpool, Merseyside, UK",,,53.372028,-2.955199
213913,FI,1928.0,Varsinais-Suomi,"Houtskari, Eklundin havaintopaikka no. 532. - Sundholm gleich SE v. 531. Grosses Gebiet 533 gegenüber. Typus III + IV (u.a. grosse Allium ursinum-Haselhaine mit Lonicera, Crataegus, Ahorn, Eschen u. dgl.). Calc?",,,60.276366,21.326626
156079,FI,2000.0,Varsinais-Suomi,"Anavainen, Viikki, Merilä, Poostanlahti",,,60.571079,21.274882
39884,AX,1994.0,Ahvenanmaa,Skarpnåtö,,,60.319368,19.762336
118954,DE,1982.0,,"Wetzhausen, Mailesbach",,,50.19,10.4
38838,FR,2008.0,,,,,45.06216,3.57029
50028,SE,1920.0,Bohuslän,"LUR: HESSLAND, Boh",,,58.8321,11.26051
14520,FR,2007.0,,,,,49.02185,-0.21386
62162,SE,2016.0,Västmanland,"Konugleområdet - hagbackarna S om vägen, Vstm",,,59.57702,16.69815
127328,SE,1920.0,Bohuslän,"STRÖMSTAD: STRÖMSTAD, Boh",,,58.93747,11.17705
123561,SE,1988.0,Småland,"L1 Nannarp västra gdn 750 m NNV t N, Sm",,,57.91559,14.54234
79588,GB,1977.0,England,,,,52.911839,-2.373199
56065,SE,2014.0,Östergötland,"Klastorp 430 m OSO, Ög",,,58.43678,16.36394
58819,SE,2007.0,Öland,"Törnbotten nära stugbyn, Öl",,,56.66415,16.58454
43245,FR,2004.0,,,,,47.49169,4.96289
200064,GB,1970.0,England,Sewell tetrad,,,51.896764,-0.562634
201947,SE,2002.0,Östergötland,"Kyleberg, Ög",,,58.32233,14.84205
57970,SE,1980.0,Södermanland,"09G8jso, Srm",,,58.9902,16.65321
199177,GB,1993.0,Wales,Site name unavailable,,,52.433441,-3.973211
140692,SE,1987.0,Småland,"2 Starrike, Sm",,,57.42639,14.0365
34270,NO,2012.0,Rogaland,Kallastein,11.0,,59.0252,6.3876
208475,RU,2020.0,Tatarstan,,,,55.756584,48.7649
2081,CH,2018.0,Be,,777.0,3.0,47.28835,7.33948
225624,SE,1997.0,Skåne,"200m NNO skola, Sk",,,55.85284,13.67511
161958,SE,2001.0,Östergötland,"Österskam, Ög",,,58.50454,16.56824
49848,SE,2000.0,Bohuslän,"Nordre älv, S om Hamnen, Boh",,,57.80065,11.84943
3814,NL,1995.0,,,,,51.390741,4.31682
225389,SE,2001.0,Östergötland,"Slottet, Ög",,,58.49108,15.21625
215876,EE,2016.0,,,,,58.7,26.4
15442,DK,2007.0,,Jørgengård Skov,,,55.048634,9.444811
22114,SE,1994.0,Västergötland,"KVINNESTADs kyrka. Torrbacke, jordupplag, ravin, kyrkogård, Vg",,,58.00947,12.8792
18722,DK,2007.0,,,,,55.609798,10.604178
92524,GB,2013.0,,Colebrooke,,,54.356591,-7.377822
68054,SE,2007.0,Östergötland,"Visärka, Ög",,,58.55306,16.48478
145094,DE,,,MTB 2428: Schwarzenbek; Quadrant: 4,,,53.52496,10.458173
111330,GB,2015.0,England,Rose Cottage Beedon Common,,,51.485058,-1.31081
65055,DK,2006.0,,,,,55.249562,11.175955
61421,SE,1989.0,Närke,"Kåvi, NV om vid Kinnekulle, Nrk",,,59.35404,15.16271
146389,SE,2010.0,Skåne,"850 m NNV om Lieholm, Sk",,,55.47461,13.25266
6764,GB,1987.0,England,Chevin's Wood,,,52.22475,0.819169
68960,FR,2006.0,,,,,43.83137,7.49614
36504,DE,1985.0,,"Biot.54 Hollerbrunn (Quellgebiet), nördl. Stangenroth",,,50.29,9.99
13318,RU,2021.0,Moskva,,,,55.146538,37.921994
13147,DK,2020.0,Midtjylland,,,,56.171773,9.55834
34667,FR,2020.0,,,6.69,0.0,47.29614,-2.432186
19895,SE,1896.0,Skåne,Petersborg,,,55.58749,14.10724
63293,SE,1991.0,Västergötland,"Hage 300 m S om vägskäl i BJÄRLANDA, Vg",,,58.12884,12.61297
3070,NL,1980.0,,,,,52.667411,6.37936
13009,RU,2011.0,Nizhegorod,,,,55.46432,46.408785
19579,GB,2008.0,England,"Gardens of 60 London Road, St Leonards-on-Sea",,,50.856844,0.563184
224962,SE,2020.0,Skåne,"Häckeberga naturvårdsområde, Sk",,,55.58583,13.4307
7953,FI,2017.0,Varsinais-Suomi,Nuorikkala,,,60.477647,22.135552
228017,SE,2000.0,Skåne,"1100m N S. Påhult, Sk",,,55.58828,13.50228
222225,SE,2000.0,Skåne,"Tulleboda, Sk",,,55.75057,14.08527
74699,NL,1996.0,,,,,52.996341,6.77987
63153,SE,2001.0,Östergötland,"Hässelby Västergård, Ög",,,58.49702,14.98579
37091,FI,1988.0,Varsinais-Suomi,Suomusjärvi,,,60.40297,23.757655
203820,UA,2016.0,Zhytomyrs'ka Oblast',,,,51.355081,29.309859
47535,SE,1990.0,Västergötland,"TÅN. Beteshagar, vägkanter, sankmark, Vg",,,57.84013,13.10183
95797,BE,2014.0,,,,,50.11251,5.09628
55393,SE,2007.0,Värmland,"Järnvägsstation 2, Vrm",,,59.13291,12.9167
224630,SE,2013.0,Närke,"Ösby, Nrk",,,59.10832,15.35034
66184,DE,2017.0,,"Unterwarnow südlich Gehlsdorf, Rostock",,,54.095291,12.138519
12591,RU,2019.0,Vladimir,,,,55.810241,41.707604
190749,FR,2015.0,,,,,47.13108,2.53882
54936,SE,1980.0,Södermanland,"09G1hno, Srm",,,58.69948,16.47366
88798,IT,2019.0,,C.STA LUNGA,,,38.02235,13.213469
222605,SE,2001.0,Östergötland,"Gärstad, Ög",,,58.45551,15.88518
117162,DE,2009.0,,"Bautzen, Geologielehrpfad zw. Czornebohstraße u. Untere Straße, Wegrand",,,51.162777,14.458055
209667,DE,2022.0,Schleswig-Holstein,,,,54.302476,10.077303
77755,FR,1924.0,,,,,48.0652,7.43651
42912,FR,2012.0,,,,,44.73763,4.20002
50665,FR,1992.0,France métropolitaine,,,,48.72149,-3.10506
161262,RU,1961.0,Moscow,,,,55.840913,37.604934
107811,FR,1990.0,,SAINT-PIERRE-DE-VARENNES,,,46.8456,4.51162
73798,GB,1989.0,England,Thornhill Square Garden 03497/001 - 08/09/1989,,,51.540156,-0.115291
108096,FR,2000.0,,VILLIERS-SAINT-BENOIT,,,47.7859,3.24231
89849,SE,1949.0,Östergötland,"Gusäter, Ög",,,58.67238,16.41576
4236,DE,,,MTB 5410: Waldbreitbach; Quadrant: 1,,,50.574902,7.374748
3162,DE,2021.0,,Johannistal mit Kleingarten-Verein und Reiterhof Hanbruch,,,50.765453,6.066999
15407,DK,2004.0,,Saltø Å,,,55.209099,11.662662
183219,SE,2007.0,Öland,"Mörbyudd, 700 m VNV, Öl",,,56.89636,16.86282
144993,DE,,,MTB 4841: Bad Lausick; Quadrant: 1,,,51.17496,12.541578
63112,SE,2006.0,Småland,"Aplar (Skyddsvärt träd), Sm",,,56.47332,16.14001
176463,SE,2012.0,Öland,"Görans dämme, Hulterstad ost, Öl",,,56.44605,16.58342
4441,DE,,,MTB 6024: Karlstadt; Quadrant: 2,,,49.974918,9.791494
90879,GB,1986.0,England,VC27 East Norfolk,,,52.874156,1.014949
34146,NO,2008.0,Agder,Sør for veikryss til Bordvik,33.0,,58.0594,7.0198
94159,SE,2011.0,Småland,"Nymålen, Sm",,,56.64756,15.72576
77317,FR,2011.0,,,,,44.18161,1.1895
102699,DK,1982.0,,,,,56.352976,8.392583
190897,FI,2022.0,Kymenlaakso,"Haapala, Haapalantie (ent. Sippola & Anjalankoski)",,,60.785507,27.203429
62171,SE,2002.0,Östergötland,"Storgården, Ög",,,58.1505,15.74161
113998,FR,2001.0,,,,,46.36269,2.28462
38411,FR,2018.0,,,,,43.68835,-0.28743
16171,NO,,Hordaland,Berge - Øystese; Kvam,0.0,0.0,60.36171,6.189808
133270,DE,,,MTB 6114: Wörrstadt; Quadrant: 4,,,49.824899,8.124774
53810,SE,1993.0,Västergötland,"Kulturmark, strand vid KLIPPINGSBERG, Vg",,,58.81042,13.85929
49077,FR,1996.0,,,,,46.89422,1.56253
57514,SE,2016.0,Västmanland,"Västerås, skog vid Talltorpsgatan mot E18, Vstm",,,59.60613,16.61088
122638,SE,2008.0,Värmland,"Hasslerud 1, Vrm",,,59.29501,12.7702
81430,DE,2020.0,,TK25 Blatt 5817/1 - Taunus / Kronberg / Schwalbach,,,50.173832,8.540693
13829,GB,2003.0,England,Shropshire,,,52.692269,-3.022334
189854,DK,2016.0,,,,,56.660291,9.951791
106441,FR,2007.0,,"Chaux (Gué de la, à Roanne)",715.0,15.0,46.02437,3.80794
123756,SE,2000.0,Östergötland,"Pettersborg, Ög",,,58.48925,16.3167
229621,SE,2011.0,Småland,"Tabergsån, Sm",,,57.74747,14.12818
102181,BE,2017.0,East Flanders,,,,50.96334,4.13433
54341,SE,1978.0,Östergötland,"Ektorp 200 m O, Ög",,,58.93926,15.80628
42395,NL,2001.0,,"Maashees. Coörd.: 200-397, hok: 52.15.31. Spontaan op oostelijke Maasoever, 6 meter hoog.",,,51.564599,6.043436
20476,DE,,,MTB 1545: Gingst; Quadrant: 2,,,54.475008,13.291595
140654,SE,2018.0,Gotland,"Slite, Länna Lagunen, Gtl",,,57.71849,18.80359
74249,GB,1999.0,England,Open area south of lake 24041/018,,,51.433652,-0.323294
50940,GB,2020.0,,,16.25,0.0,52.585162,1.537008
189099,DE,,,MTB 3335: Bismark (Altmark); Quadrant: 2,,,52.674966,11.624878
62280,SE,2019.0,Västmanland,"Dybo, Vstm",,,59.56532,16.65629
19272,DE,2018.0,,Nieheim - Kernstadt,,,51.804241,9.11126
201028,GB,2015.0,England,Hevingham CP,,,52.746927,1.23586
111498,GB,1970.0,England,VC3 South Devon,,,50.595531,-3.880488
208898,NL,2018.0,Zuid-Holland,Zevenhuizerplas - Vogeleilandjes,,,51.95,4.55
174183,GB,2015.0,Scotland,Macdonald Place West Pittentrail,,,57.991374,-4.164842
92235,GB,2007.0,England,Panson wood,,,50.711484,-4.309367
109408,GB,1973.0,England,VC4 North Devon,,,50.966967,-4.237274
62244,SE,2022.0,Bohuslän,"Ängarna O Kasens skola, Kasen, Uddevalla, Boh",,,58.35861,11.9052
88471,FR,2019.0,,,,,47.88121,2.30524
229579,SE,1995.0,Västergötland,"Bäck, gräsmark 300 m NV om SANDÅS, Vg",,,57.59865,11.93488
74163,GB,2006.0,England,Native Area 23622/002,,,51.39963,-0.252256
205528,DK,2006.0,,,,,56.034929,9.882097
88092,DK,1997.0,,,,,55.197128,11.416705
15244,DK,1996.0,,Lakolk,,,55.138236,8.488922
57628,SE,2022.0,Östergötland,"Sunneryd 150m V, Ög",,,58.17082,14.58118
231168,GB,1964.0,England,,,,53.990433,-2.382782
57537,SE,1986.0,Västergötland,"Vägkanter vid SUNDTORP, Vg",,,58.68061,14.3683
151803,EE,2015.0,,Atla küla,,,58.308057,21.922104
20823,DE,,,MTB 1938: Rostock; Quadrant: 2,,,54.074982,12.12489
47334,SE,2003.0,Skåne,"i L. Isie by, Sk",,,55.36625,13.31328
22627,SE,1993.0,Blekinge,"Ekonomiskt kartblad Karön (03F5d), Bl",,,56.17954,15.26027
209069,SE,2021.0,Skåne,"Matteröd socken, Sk",,,56.11944,13.67973
72411,NL,1997.0,,,,,53.158881,4.83787
78550,NO,2011.0,Rogaland,"Harholmsundet, Strand, Ro",,,59.06879,5.89276
185967,FI,2021.0,Varsinais-Suomi,Varvinnokka,,,60.366743,22.175965
45788,NO,1928.0,Vestland,Lavik: Lavik: Kvammen. O.om Posthuset i fjæren,,,61.1031513,5.5101137
34696,IT,2019.0,,,48.0,0.0,44.495238,11.299272
216783,FI,1995.0,Uusimaa,Nummi-Pusula,,,60.447161,24.116853
102486,DK,1988.0,,,,,55.156568,11.777398
140293,DK,2017.0,,,,,56.081313,9.560209
78806,LU,2022.0,,,300.65,0.0,49.992038,5.997583
58079,SE,1997.0,Uppland,"300 m V om Södersvik, vattenverket, Upl",,,59.74995,18.90536
233690,FR,2019.0,,,,,48.89929,2.91177
173076,FR,2003.0,Lorraine,VITERNE 54 / THUILLEY-AUX-GROSEILLES 54 / OCHEY 54 / GERMINY 54 / CREPEY 54 / ALLAIN 54,,,48.56528,5.96219
